DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,NMI1,NMI2
PIURA,PIURA,CATACAOS,SIMBILA,-5.244412,-80.649686,1051,4658
PIURA,PIURA,CATACAOS,VEGA DE MERA,-5.553324,-80.245107,6,20
PIURA,PIURA,CATACAOS,VEGA DEL CABALLO,-5.43433,-80.28442,4,11
PIURA,PIURA,CATACAOS,VIDUQUE,-5.252902,-80.66531,185,732
PIURA,PIURA,CURA MORI,CHATO CHICO,-5.367113,-80.665179,103,347
PIURA,PIURA,CURA MORI,CHATO GRANDE,-5.356398,-80.668402,82,261
PIURA,PIURA,CURA MORI,NUEVO CHATO GRANDE,-5.370138,-80.614862,621,2345
PIURA,PIURA,CURA MORI,NUEVO POZO DE LOS RAMOS,-5.338115,-80.660927,791,2453
PIURA,PIURA,CURA MORI,SANTA ROSA,-5.320604,-80.678757,216,723
PIURA,PIURA,EL TALLAN,PIEDRAL ANTIGUO,-5.443281,-80.642172,11,50
PIURA,PIURA,EL TALLAN,SINCHAO CHICO ANTIGUO,-5.418753,-80.650173,5,18
PIURA,PIURA,EL TALLAN,SINCHAO,-5.409103,-80.681056,528,2078
PIURA,PIURA,LA ARENA,ALTO DE LA CRUZ,-5.333325,-80.749198,106,445
PIURA,PIURA,LA ARENA,ALTO DE LA CRUZ,-5.333531,-80.745607,218,1086
PIURA,PIURA,LA ARENA,ALTOS DE LOS MECHATOS,-5.315071,-80.708232,50,222
PIURA,PIURA,LA ARENA,CASAGRANDE,-5.317682,-80.753394,900,3857
PIURA,PIURA,LA ARENA,CHAQUIRA,-5.308308,-80.752827,118,498
PIURA,PIURA,LA ARENA,CHATITO,-5.380331,-80.695969,544,2050
PIURA,PIURA,LA ARENA,EL PEÑAL,-5.346272,-80.72849,61,247
PIURA,PIURA,LA ARENA,EL PORVENIR,-5.323068,-80.71068,97,430
PIURA,PIURA,LA ARENA,JESUS MARIA,-5.31377,-80.706803,52,251
PIURA,PIURA,LA ARENA,LA ARENA,-5.342964,-80.703599,3664,14729
PIURA,PIURA,LA ARENA,LAGUNA DE LOS PRADO,-5.354836,-80.719844,97,384
PIURA,PIURA,LA ARENA,LAS MALVINAS,-5.362634,-80.716335,912,3921
PIURA,PIURA,LA ARENA,LOMA NEGRA,-5.326138,-80.786005,687,2378
PIURA,PIURA,LA ARENA,MONTE GRANDE,-5.364895,-80.695082,356,1271
PIURA,PIURA,LA ARENA,NUEVO CASARANA,-5.319178,-80.707436,58,301
PIURA,PIURA,LA ARENA,OSWALDO SEMINARIO,-5.30712,-80.71338,40,115
PIURA,PIURA,LA ARENA,PAMPA CHICA,-5.320815,-80.720539,150,633
PIURA,PIURA,LA ARENA,PAMPA DE LOS SILVAS,-5.314669,-80.708503,113,451
PIURA,PIURA,LA ARENA,RIO VIEJO NORTE,-5.319703,-80.728574,305,1329
PIURA,PIURA,LA ARENA,RIO VIEJO SUR - ALTO DE LOS CARRILLO,-5.329827,-80.73954,123,487
PIURA,PIURA,LA ARENA,SAN LUIS,-5.340477,-80.716073,19,86
PIURA,PIURA,LA ARENA,SANTA ELENA,-5.312928,-80.778577,4,12
PIURA,PIURA,LA ARENA,SANTA ELENA,-5.326477,-80.775704,349,1192
PIURA,PIURA,LA ARENA,VICHAYAL,-5.30996,-80.717107,546,2359
PIURA,PIURA,LA UNION,CANIZAL CHICO,-5.383869,-80.697656,311,1341
PIURA,PIURA,LA UNION,CANIZAL GRANDE,-5.382719,-80.712693,104,419
PIURA,PIURA,LA UNION,CANIZAL SANTA ROSA,-5.398698,-80.726161,189,772
PIURA,PIURA,LA UNION,DOS ALTOS,-5.376077,-80.732408,997,4029
PIURA,PIURA,LA UNION,EL BENDITO,-5.400472,-80.79134,11,25
PIURA,PIURA,LA UNION,HUEREQUEQUE,-5.41332,-80.704838,179,779
PIURA,PIURA,LA UNION,LA ESCOLASTICA,-5.401281,-80.706803,55,223
PIURA,PIURA,LA UNION,LA UNION,-5.388214,-80.737332,4680,19155
PIURA,PIURA,LA UNION,MIRAGARZON,-5.396856,-80.698962,3,9
PIURA,PIURA,LA UNION,MONTE REDONDO,-5.407519,-80.712976,364,1482
PIURA,PIURA,LA UNION,NUEVO TAMARINDO,-5.362972,-80.725131,259,1050
PIURA,PIURA,LA UNION,SAN MARTIN DE LETIRA,-5.34525,-80.780414,39,161
PIURA,PIURA,LA UNION,SANTA CRUZ,-5.378008,-80.726214,278,1228
PIURA,PIURA,LA UNION,SANTA ROSA,-5.351227,-80.747246,6,15
PIURA,PIURA,LA UNION,SEÑOR DE LOS MILAGROS,-5.345333,-80.775543,16,60
PIURA,PIURA,LA UNION,TABLAZO NORTE (TABLAZO),-5.380796,-80.762523,1261,4979
PIURA,PIURA,LA UNION,TUNAPE,-5.369381,-80.738653,65,237
PIURA,PIURA,LAS LOMAS,"FRANCISCO BOLOGNESI BAJO (MONTE BORRACHO)",-4.684502,-80.257593,43,166
PIURA,PIURA,LAS LOMAS,CACATURO,-4.660487,-80.196288,116,436
PIURA,PIURA,LAS LOMAS,CANTAGALLO,-4.692907,-80.288723,5,10
PIURA,PIURA,LAS LOMAS,CENTRO SERVICIOS PARTIDOR,-4.73188,-80.281508,45,186
PIURA,PIURA,LAS LOMAS,CP-5,-4.740802,-80.311312,237,860
PIURA,PIURA,LAS LOMAS,CP14,-4.80342,-80.299202,147,502
PIURA,PIURA,LAS LOMAS,EL PARTIDOR,-4.734097,-80.276462,35,102
PIURA,PIURA,LAS LOMAS,FRANCISCO BOLOGNESI BAJO (MONTE BORRACHO),-4.684502,-80.257593,43,166
PIURA,PIURA,LAS LOMAS,LA CAIDA DE YUSCAY,-4.724125,-80.27244,57,187
PIURA,PIURA,LAS LOMAS,LAS MERCEDES,-4.738187,-80.281793,37,152
PIURA,PIURA,LAS LOMAS,PICHONES CENTRO,-4.686658,-80.311368,27,72
PIURA,PIURA,LAS LOMAS,SAN FRANCISCO DE YUSCAY,-4.725238,-80.269647,77,259
PIURA,PIURA,LAS LOMAS,SAN MIGUEL DE YUSCAY,-4.68989,-80.23336,69,237
PIURA,PIURA,LAS LOMAS,SECTOR CERO CINCO,-4.76972,-80.270643,99,324
PIURA,PIURA,LAS LOMAS,SEÑOR CAUTIVO,-4.69603,-80.291295,20,79
PIURA,PIURA,LAS LOMAS,VILLA INDEPENDIENTE,-4.737128,-80.315932,90,327
PIURA,PIURA,LAS LOMAS,VILLA MILITAR,-4.660002,-80.213597,0,48
PIURA,PIURA,LAS LOMAS,VIVIANO ESPINOZA,-4.739667,-80.274248,207,799
PIURA,PIURA,PIURA,COSCOMBA ALTA,-5.213186,-80.642823,2,6
PIURA,PIURA,PIURA,COSCOMBA,-5.214197,-80.643562,41,163
PIURA,PIURA,PIURA,EL PORVENIR,-5.055717,-80.696005,5,16
PIURA,PIURA,PIURA,JUAN VELASCO,-5.032257,-80.700091,31,90
PIURA,PIURA,PIURA,LAS MERCEDES,-5.110424,-80.708604,66,190
PIURA,PIURA,PIURA,LAS VEGAS,-5.043685,-80.695026,76,265
PIURA,PIURA,PIURA,PIURA,-5.152397,-80.65779,31767,149982
PIURA,PIURA,PIURA,SAN FRANCISCO DE ASIS,-5.103806,-80.705372,23,41
PIURA,PIURA,PIURA,SAN SEBASTIAN,-5.033577,-80.700273,22,67
PIURA,PIURA,PIURA,SANTA SARA,-5.075448,-80.624518,90,341
PIURA,PIURA,TAMBO GRANDE,ATAHUALPA,-4.883997,-80.437028,219,819
PIURA,PIURA,TAMBO GRANDE,BELLO HORIZONTE,-4.845217,-80.224815,111,449
PIURA,PIURA,TAMBO GRANDE,BONAPIRA,-4.950203,-80.330315,9,32
PIURA,PIURA,TAMBO GRANDE,CALLEJONES,-5.027208,-80.255815,226,870
PIURA,PIURA,TAMBO GRANDE,CAPAC YUPANQUI,-4.836129,-80.382693,83,310
PIURA,PIURA,TAMBO GRANDE,CASANAS,-4.993667,-80.191941,92,383
PIURA,PIURA,TAMBO GRANDE,CHARAN COPOZO CP7,-4.89743,-80.26811,234,849
PIURA,PIURA,TAMBO GRANDE,CRUCETA,-4.838322,-80.264893,1286,4597
PIURA,PIURA,TAMBO GRANDE,CRUZ VERDE,-4.974368,-80.204587,163,591
PIURA,PIURA,TAMBO GRANDE,EL CARBON,-4.963047,-80.275755,121,481
PIURA,PIURA,TAMBO GRANDE,EL CRUCE DE VEGA,-4.944267,-80.260733,184,680
PIURA,PIURA,TAMBO GRANDE,EL FRUTAL,-4.892871,-80.35999,60,234
PIURA,PIURA,TAMBO GRANDE,EL LIMON MALINGAS,-4.960733,-80.2537,13,60
PIURA,PIURA,TAMBO GRANDE,EL MANGO MALINGAS,-4.947926,-80.245573,22,90
PIURA,PIURA,TAMBO GRANDE,EL PALTO MALINGAS,-4.962505,-80.264902,32,112
PIURA,PIURA,TAMBO GRANDE,EL REFUGIO,-4.934362,-80.288547,32,127
PIURA,PIURA,TAMBO GRANDE,EL SALTO,-4.921396,-80.504839,66,271
PIURA,PIURA,TAMBO GRANDE,ESPERANZA DE MI CAUTIVO CP 8,-4.93654,-80.24242,179,670
PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS ALTO,-4.909275,-80.207299,190,725
PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,-4.917466,-80.220366,113,393
PIURA,PIURA,TAMBO GRANDE,HUACA BLANCA,-4.90442,-80.344658,87,344
PIURA,PIURA,TAMBO GRANDE,JUAN VELAZCO ALVARADO - SECTOR 9.6,-4.788988,-80.226972,35,121
PIURA,PIURA,TAMBO GRANDE,JUAN VELAZCO ALVARADO-SECTOR 9.6,-4.788988,-80.226972,35,121
PIURA,PIURA,TAMBO GRANDE,LA COLCA,-4.891057,-80.339233,116,455
PIURA,PIURA,TAMBO GRANDE,LA PALA,-4.921678,-80.314827,163,575
PIURA,PIURA,TAMBO GRANDE,LA PEÑITA,-4.943371,-80.526035,537,2094
PIURA,PIURA,TAMBO GRANDE,LAS MERCEDES,-4.923397,-80.373018,89,344
PIURA,PIURA,TAMBO GRANDE,LAS MONICAS,-4.928732,-80.287361,164,607
PIURA,PIURA,TAMBO GRANDE,LAS SALINAS,-4.910992,-80.191752,28,119
PIURA,PIURA,TAMBO GRANDE,LEONCIO PRADO,-4.870145,-80.22295,27,94
PIURA,PIURA,TAMBO GRANDE,LIBRE,-4.770303,-80.236583,86,312
PIURA,PIURA,TAMBO GRANDE,LOS ZAPATAS,-4.974285,-80.257208,166,673
PIURA,PIURA,TAMBO GRANDE,LUCHADORES SOCIALES,-4.925925,-80.528293,79,348
PIURA,PIURA,TAMBO GRANDE,MALINGAS GRANDE,-4.967662,-80.261098,79,313
PIURA,PIURA,TAMBO GRANDE,MALINGAS,-4.952665,-80.250754,208,859
PIURA,PIURA,TAMBO GRANDE,MANCO CAPAC,-4.91101,-80.236606,58,215
PIURA,PIURA,TAMBO GRANDE,MONTEVERDE ALTO,-4.920137,-80.195551,41,149
PIURA,PIURA,TAMBO GRANDE,NUEVO YAPATO,-4.879173,-80.442742,148,584
PIURA,PIURA,TAMBO GRANDE,OLIVARES SAN FERNANDO,-4.96745,-80.602295,237,839
PIURA,PIURA,TAMBO GRANDE,PALO PARADO,-4.922563,-80.278493,35,129
PIURA,PIURA,TAMBO GRANDE,PALOMINOS,-4.927491,-80.250133,595,2309
PIURA,PIURA,TAMBO GRANDE,PEDREGAL BAJO,-4.882495,-80.385018,471,1788
PIURA,PIURA,TAMBO GRANDE,PEDREGAL CHICO,-4.928563,-80.533618,184,747
PIURA,PIURA,TAMBO GRANDE,PLATILLOS,-4.990133,-80.187104,79,330
PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,-4.941741,-80.239166,254,993
PIURA,PIURA,TAMBO GRANDE,PUEBLO NUEVO,-4.854288,-80.223417,70,240
PIURA,PIURA,TAMBO GRANDE,SAN FRANCISCO,-4.810992,-80.247463,55,144
PIURA,PIURA,TAMBO GRANDE,SAN ISIDRO 10-4,-4.794597,-80.273353,74,402
PIURA,PIURA,TAMBO GRANDE,SAN ISIDRO II,-4.810426,-80.246825,7,16
PIURA,PIURA,TAMBO GRANDE,SAN MARTIN DE MALINGAS,-4.971978,-80.274413,72,300
PIURA,PIURA,TAMBO GRANDE,SAN MIGUEL DE SEREN,-4.924568,-80.473592,315,1338
PIURA,PIURA,TAMBO GRANDE,SAN PABLO,-4.87317,-80.319747,49,192
PIURA,PIURA,TAMBO GRANDE,SAN PABLO,-4.87409,-80.53277,8,27
PIURA,PIURA,TAMBO GRANDE,SAN RAMON,-4.912138,-80.327292,1,4
PIURA,PIURA,TAMBO GRANDE,SANTA CATALINA,-4.801249,-80.253591,54,199
PIURA,PIURA,TAMBO GRANDE,SANTA ROSA DE CURBAN,-4.942908,-80.301707,189,710
PIURA,PIURA,TAMBO GRANDE,SANTA ROSA DE YARANCHE,-4.836763,-80.239975,122,449
PIURA,PIURA,TAMBO GRANDE,SANTA ROSA DEL ASALTO,-4.924584,-80.517327,72,280
PIURA,PIURA,TAMBO GRANDE,SENOR CAUTIVO,-4.93611,-80.275037,47,159
PIURA,PIURA,TAMBO GRANDE,SEÑOR DE LOS MILAGROS,-4.910255,-80.426008,51,207
PIURA,PIURA,TAMBO GRANDE,SINCHI ROCA,-4.882533,-80.436265,181,780
PIURA,PIURA,TAMBO GRANDE,TAMBO GRANDE,-4.928066,-80.337203,6200,24073
PIURA,PIURA,TAMBO GRANDE,TEJEDORES 96,-4.7569,-80.24584,71,216
PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,-4.888936,-80.212913,102,347
PIURA,PIURA,TAMBO GRANDE,VALLE HERMOSO,-4.937453,-80.569655,118,458
PIURA,PIURA,VEINTISÉIS DE OCTUBRE,PUENTE LAS MONJAS,-5.152287,-80.695053,1,1
PIURA,PIURA,VEINTISÉIS DE OCTUBRE,SAN MARTIN,-5.179294,-80.678167,41165,165712
PIURA,PIURA,VEINTISÉIS DE OCTUBRE,SANTA LUCIA,-5.160275,-80.69971,5,5
PIURA,PIURA,VEINTISÉIS DE OCTUBRE,SEÑOR CAUTIVO DE AYABACA,-5.148057,-80.694498,37,61
PIURA,PIURA,VEINTSÉIS DE OCTUBRE,PUENTE LAS MONJAS,-5.152287,-80.695053,1,1
PIURA,PIURA,VEINTSÉIS DE OCTUBRE,SANTA LUCIA,-5.160275,-80.69971,5,5
PIURA,PIURA,VEINTSÉIS DE OCTUBRE,SEÑOR CAUTIVO DE AYABACA,-5.148057,-80.694498,37,61
PIURA,SECHURA,BELLAVISTA DE LA UNION,ALTO DE LOS SANTIAGOS,-5.425052,-80.73968,24,88
PIURA,SECHURA,BELLAVISTA DE LA UNION,BELLAVISTA,-5.44035,-80.754966,400,1615
PIURA,SECHURA,BELLAVISTA DE LA UNION,LA BOCANA,-5.413862,-80.744845,0,0
PIURA,SECHURA,BELLAVISTA DE LA UNION,MIRAFLORES,-5.416437,-80.740788,160,650
PIURA,SECHURA,BELLAVISTA DE LA UNION,SAN CLEMENTE,-5.434335,-80.738081,596,2364
PIURA,SECHURA,BELLAVISTA DE LA UNION,SANTA ANA,-5.436607,-80.759345,1,1
PIURA,SECHURA,BELLAVISTA DE LA UNION,SOLEDAD,-5.422127,-80.761338,21,61
PIURA,SECHURA,BELLAVISTA DE LA UNION,VENECIA DE SAN CLEMENTE,-5.429182,-80.739905,3,16
PIURA,SECHURA,BELLAVISTA DE LA UNION,VILELA,-5.426403,-80.753518,1,3
PIURA,SECHURA,BERNAL,ALTO EL BRUJO,-5.439735,-80.701653,1,2
PIURA,SECHURA,BERNAL,BERNAL,-5.458949,-80.741968,1073,4007
PIURA,SECHURA,BERNAL,CHEPITO,-5.472611,-80.754742,182,564
PIURA,SECHURA,BERNAL,CORDILLERA,-5.453313,-80.648072,28,93
PIURA,SECHURA,BERNAL,CORONADO,-5.467688,-80.731251,208,815
PIURA,SECHURA,BERNAL,LA FLORIDA,-5.447538,-80.678557,7,19
PIURA,SECHURA,BERNAL,LA ZULDI,-5.440057,-80.679297,0,0
PIURA,SECHURA,BERNAL,NUEVO VEGA DEL CHICO,-5.441738,-80.727888,39,130
PIURA,SECHURA,BERNAL,ONZA DE ORO,-5.488156,-80.746538,134,612
PIURA,SECHURA,BERNAL,POZO OSCURO ANTIGUO,-5.45938,-80.64794,40,132
PIURA,SECHURA,BERNAL,SAN VICTOR,-5.44459,-80.738403,1,4
PIURA,SECHURA,BERNAL,SANTA FILOMENA,-5.442727,-80.729045,18,45
PIURA,SECHURA,BERNAL,SANTO DOMINGO,-5.481984,-80.758046,117,430
PIURA,SECHURA,BERNAL,VEGA DEL CHILCO,-5.447507,-80.66648,1,2
PIURA,SECHURA,CRISTO NOS VALGA,CERRITOS,-5.498407,-80.718522,66,239
PIURA,SECHURA,CRISTO NOS VALGA,LA ALGARROBERA,-5.518767,-80.592588,5,17
PIURA,SECHURA,CRISTO NOS VALGA,LOS JARDINES,-5.540213,-80.587345,20,77
PIURA,SECHURA,CRISTO NOS VALGA,NUEVO CHUPER,-5.497937,-80.747195,39,154
PIURA,SECHURA,CRISTO NOS VALGA,SAN CRISTO,-5.493159,-80.740975,445,1872
PIURA,SECHURA,CRISTO NOS VALGA,SAN RAMON TIZAL,-5.526693,-80.65942,1,40
PIURA,SECHURA,CRISTO NOS VALGA,SAN RAMON,-5.565327,-80.582613,9,32
PIURA,SECHURA,CRISTO NOS VALGA,SANTA CLARA,-5.494212,-80.751707,196,793
PIURA,SECHURA,CRISTO NOS VALGA,VALVERDE,-5.526293,-80.591047,4,16
PIURA,SECHURA,RINCONADA LLICUAR,CHUPER,-5.499367,-80.777415,2,2
PIURA,SECHURA,RINCONADA LLICUAR,DOS PUEBLOS,-5.463609,-80.765416,819,2999
PIURA,SECHURA,RINCONADA LLICUAR,EL IMPULSO,-5.468683,-80.78224,1,1
PIURA,SECHURA,RINCONADA LLICUAR,ISLA BELLAVISTA,-5.503073,-80.781595,0,0
PIURA,SECHURA,RINCONADA LLICUAR,ISLA,-5.47124,-80.78366,0,0
PIURA,SECHURA,RINCONADA LLICUAR,MORRONGO,-5.464982,-80.783973,0,0
PIURA,SECHURA,RINCONADA LLICUAR,SALITRAL,-5.455965,-80.771242,0,0
PIURA,SECHURA,RINCONADA LLICUAR,VISTA FLORIDA,-5.485513,-80.76456,1,2
PIURA,SECHURA,SECHURA,ALTO EL ROQUE,-5.883357,-80.148246,3,20
PIURA,SECHURA,SECHURA,BAZAN,-5.523477,-80.775698,1,1
PIURA,SECHURA,SECHURA,BELIZARIO,-5.833249,-80.435008,25,80
PIURA,SECHURA,SECHURA,CHUSIS,-5.519383,-80.815801,187,725
PIURA,SECHURA,SECHURA,CIUDAD DEL PESCADOR,-5.765692,-80.854452,881,3766
PIURA,SECHURA,SECHURA,CONSTANTE,-5.676665,-80.84978,91,272
PIURA,SECHURA,SECHURA,EL BARCO,-5.883679,-80.391415,12,49
PIURA,SECHURA,SECHURA,EL SAUCE,-5.850466,-80.275436,11,44
PIURA,SECHURA,SECHURA,LA ANGOSTURA,-5.921995,-80.299162,9,26
PIURA,SECHURA,SECHURA,LA CAPILLA,-5.745325,-80.272595,1,1
PIURA,SECHURA,SECHURA,LA COLORADA,-5.893172,-80.349882,2,3
PIURA,SECHURA,SECHURA,LA COSCOLA,-5.799274,-80.327629,5,15
PIURA,SECHURA,SECHURA,LAS DELICIAS,-5.723405,-80.852834,46,136
PIURA,SECHURA,SECHURA,LOS POCITOS,-5.891841,-80.222606,5,32
PIURA,SECHURA,SECHURA,MINCHALES,-5.846629,-80.442445,1,1
PIURA,SECHURA,SECHURA,MIRAMAR,-5.51556,-80.820013,1,4
PIURA,SECHURA,SECHURA,NORIA HONDA,-5.79248,-80.30982,4,14
PIURA,SECHURA,SECHURA,NUEVA ESPERANZA,-5.814583,-80.058261,18,77
PIURA,SECHURA,SECHURA,PAMPA DE LORO,-5.501372,-80.78963,17,50
PIURA,SECHURA,SECHURA,PAN DE AZUFRE,-5.672488,-80.565783,2,6
PIURA,SECHURA,SECHURA,PARACHIQUE - LA BOCANA,-5.764712,-80.864199,727,2994
PIURA,SECHURA,SECHURA,PUERTO RICO,-5.824029,-81.035638,437,1538
PIURA,SECHURA,SECHURA,SAN PABLO,-5.856263,-80.412627,10,27
PIURA,SECHURA,SECHURA,SOMBRERO VERDE,-5.815937,-80.354142,5,23
PIURA,SECHURA,SECHURA,TAJAMAR (TAJARQUI),-5.487179,-80.794003,206,829
PIURA,SECHURA,SECHURA,TRES CRUCES,-5.89754,-80.287018,21,89
PIURA,SECHURA,SECHURA,VICHAYO,-5.58654,-80.80889,4,6
PIURA,SECHURA,SECHURA,YAPATO,-5.489201,-80.813753,44,163
PIURA,SECHURA,VICE,BECARA,-5.452964,-80.808783,931,4067
PIURA,SECHURA,VICE,CHALACO,-5.407321,-80.759645,182,622
PIURA,SECHURA,VICE,LETIRA,-5.439708,-80.806933,995,4584
PIURA,SECHURA,VICE,SAN LUIS,-5.45625,-80.782827,0,0
PIURA,SECHURA,VICE,SANCHEZ,-5.442075,-80.774803,63,274
PIURA,SECHURA,VICE,SANTA ISABEL,-5.423327,-80.788727,0,0
PIURA,SECHURA,VICE,SANTA ROSA DE SATUYO,-5.436823,-80.782102,24,108
PIURA,SECHURA,VICE,VICE,-5.422192,-80.776253,1422,5972
PIURA,SULLANA,IGNACIO ESCUDERO,SAN MIGUEL,-4.847981,-80.886665,710,2732
PIURA,SULLANA,IGNACIO ESCUDERO,SANTA SOFIA,-4.88545,-80.840528,891,3388
PIURA,SULLANA,IGNACIO ESCUDERO,VENTARRONES,-4.843747,-80.838208,708,2582
PIURA,SULLANA,LANCONES,AGUAS DE NAVARRO (MONTECILLO),-4.684775,-80.455607,32,110
PIURA,SULLANA,LANCONES,POECHOS PELADOS,-4.68288,-80.526945,35,115
PIURA,SULLANA,MARCAVELICA,CAÑAS,-4.682182,-80.754992,12,39
PIURA,SULLANA,MARCAVELICA,EL YUCAL,-4.820172,-80.72382,20,69
PIURA,SULLANA,MARCAVELICA,LA NORIA,-4.790425,-80.745783,222,772
PIURA,SULLANA,MARCAVELICA,LA QUINTA,-4.851816,-80.725591,635,2441
PIURA,SULLANA,MARCAVELICA,LA SEGUNDA,-4.856248,-80.747865,22,90
PIURA,SULLANA,MARCAVELICA,LAS PALMERAS,-4.874821,-80.705534,447,1591
PIURA,SULLANA,MARCAVELICA,MALLARITOS,-4.867403,-80.717898,1626,6100
PIURA,SULLANA,MARCAVELICA,MARCAVELICA,-4.881711,-80.703558,894,3458
PIURA,SULLANA,MARCAVELICA,MONTERON,-4.878643,-80.80011,613,2166
PIURA,SULLANA,MARCAVELICA,SAMAN CHICO,-4.814072,-80.75376,87,308
PIURA,SULLANA,MARCAVELICA,SAMAN,-4.836525,-80.76418,584,1954
PIURA,SULLANA,MARCAVELICA,SAN MIGUEL DE TANGARARA,-4.884988,-80.825308,385,1377
PIURA,SULLANA,MARCAVELICA,SAN ROLANDO,-4.840588,-80.822837,30,112
PIURA,SULLANA,MARCAVELICA,VISTA FLORIDA,-4.878462,-80.739073,277,1058
PIURA,SULLANA,MIGUEL CHECA,LA ALBORADA,-4.976762,-80.698547,0,0
PIURA,SULLANA,MIGUEL CHECA,LA CAPILLA,-4.902047,-80.729585,9,41
PIURA,SULLANA,MIGUEL CHECA,LUCAS CUTIVALU,-5.136995,-80.825985,33,45
PIURA,SULLANA,MIGUEL CHECA,NUEVA ESPERANZA,-4.912402,-80.797567,11,40
PIURA,SULLANA,MIGUEL CHECA,SOJO,-4.90028,-80.81469,1088,4403
PIURA,SULLANA,QUERECOTILLO,LA PECA,-4.780182,-80.583208,331,1155
PIURA,SULLANA,QUERECOTILLO,QUERECOTILLO,-4.839274,-80.648203,3325,13173
PIURA,SULLANA,QUERECOTILLO,SANTA ELENA BAJA,-4.82513,-80.646563,94,341
PIURA,SULLANA,SALITRAL,EL CORTIJO,-4.846277,-80.67056,4,22
PIURA,SULLANA,SALITRAL,SALITRAL,-4.856926,-80.680831,1527,5784
PIURA,SULLANA,SULLANA,CANAL MOCHO LAS MERCEDES,-4.996075,-80.687694,35,127
PIURA,SULLANA,SULLANA,CHALACALA ALTA,-4.78584,-80.55423,117,467
PIURA,SULLANA,SULLANA,CHALACALA,-4.789746,-80.572662,528,2018
PIURA,SULLANA,SULLANA,CHILACO PELADO (CHILACO),-4.699874,-80.4963,186,676
PIURA,SULLANA,SULLANA,CIENEGUILLO SUR,-5.003996,-80.666036,258,969
PIURA,SULLANA,SULLANA,EL CUCHO,-4.869218,-80.658512,375,1417
PIURA,SULLANA,SULLANA,HUANGALA,-4.839865,-80.60092,1124,4671
PIURA,SULLANA,SULLANA,LA CAPILLA (LA LECHERA),-4.947648,-80.673975,113,444
PIURA,SULLANA,SULLANA,LAS CHAVELAS,-4.959912,-80.65553,23,71
PIURA,SULLANA,SULLANA,LAS MERCEDES CIENEGUILLO NORTE,-4.909506,-80.64897,72,298
PIURA,SULLANA,SULLANA,MARAN,-4.759462,-80.544083,39,153
PIURA,SULLANA,SULLANA,MEJIA,-4.938229,-80.649889,27,89
PIURA,SULLANA,SULLANA,MIRAFLORES,-4.917824,-80.637702,29,122
PIURA,SULLANA,SULLANA,MONTENEGRO,-4.862304,-80.632599,46,171
PIURA,SULLANA,SULLANA,NUEVA ESPERANZA,-4.876287,-80.668877,23,85
PIURA,SULLANA,SULLANA,NUEVO PROGRESO,-5.003852,-80.697613,59,216
PIURA,SULLANA,SULLANA,NUEVO SULLANA,-4.908292,-80.723995,3160,10934
PIURA,SULLANA,SULLANA,PARKINSONIA,-4.954866,-80.632941,17,62
PIURA,SULLANA,SULLANA,PUEBLO NUEVO,-4.964448,-80.650832,30,133
PIURA,SULLANA,SULLANA,RIECITO,-4.716252,-80.508861,159,558
PIURA,SULLANA,SULLANA,SAN JUAN DE LOS RANCHOS I,-4.919406,-80.639039,34,119
PIURA,SULLANA,SULLANA,SAN JUAN DE LOS RANCHOS,-4.918937,-80.641809,49,176
PIURA,SULLANA,SULLANA,SAN PEDRO SAN PABLO (SOMATE ALTO),-4.788747,-80.431213,99,344
PIURA,SULLANA,SULLANA,SAN VICENTE CIENEGUILLO NORTE,-4.897998,-80.629093,17,82
PIURA,SULLANA,SULLANA,SANTA ROSA CIENEGUILLO NORTE,-4.896071,-80.645312,12,53
PIURA,SULLANA,SULLANA,SOMATE BAJO,-4.744902,-80.534001,698,2457
PIURA,SULLANA,SULLANA,TRES COMPUERTAS CIENEGUILLO NORTE,-4.869838,-80.618649,83,366
PIURA,TALARA,EL ALTO,EL ALTO,-4.268616,-81.221298,2225,8016
PIURA,TALARA,LA BREA,LA BREA,-4.677583,-81.100038,14,36
PIURA,TALARA,PARIÑAS,ENACE I II III,-4.595088,-81.179973,1075,3575
PIURA,TALARA,PARIÑAS,LA CAMPANA,-4.56359,-81.21433,23,185
PIURA,TALARA,PARIÑAS,NEGREIROS,-4.581181,-81.186934,323,1142
PIURA,TALARA,PARIÑAS,SACOBSA,-4.582495,-81.193093,473,1651
PUNO,AZANGARO,SAN ANTON,BAJO CHILLUMA,-14.551157,-70.334313,37,76
PUNO,AZANGARO,SAN ANTON,CCATUYO GRANDE,-14.4025,-70.27775,40,110
PUNO,AZANGARO,SAN ANTON,CHIMPA CHOQUESANI,-14.506773,-70.263945,47,115
PUNO,AZANGARO,SAN ANTON,TUPAC AMARU,-14.511255,-70.259637,122,347
PUNO,CARABAYA,AYAPATA,CHALLHUAMAYO,-13.357528,-70.349488,254,457
PUNO,CARABAYA,AYAPATA,KILLI KILLI,-13.787497,-70.321547,26,71
PUNO,CARABAYA,AYAPATA,LECHEMAYO CHICO,-13.258593,-70.327843,280,393
